,latitude,longitude
0,-1.2498846819546838,36.49995654995732
1,-1.2498849774770653,36.64995891520644
2,-1.2498845560629859,36.749960676932666
3,-1.499861689173407,36.49995685135492
4,-1.4998618019687806,36.64995938300909
5,-1.4998618625092437,36.74996015991697
6,-1.3498757567440214,36.649958852804566
